site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,89.243866,106.445656
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,81.4549,103.05121
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,85.46008,105.87592
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.32328,109.955284
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,85.05138,107.353226
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,77.11844,108.641754
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,85.642296,108.04334
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,79.73682,107.692924
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.79109,100.42993
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,83.97568,14.353212
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,89.147064,17.010672
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.65957,17.932625
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.482956,14.194299
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.28921,16.29889
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,87.22537,17.405834
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,86.795044,14.61939
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.27698,16.141672
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,159.2647,135.69328
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,158.44707,147.31006
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,157.22816,152.1992
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,161.1291,160.02943
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,156.27109,167.066
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,165.58806,166.05338
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,159.76952,156.44403
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.2503,153.6846
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,161.02567,148.28482
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,160.83656,144.35469
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,156.76474,147.0842
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,157.58324,151.37064
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.72829,155.59425
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.21199,166.70622
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.41426,139.70879
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.40979,140.73895
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,114.592224,136.03508
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,119.23507,127.17633
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,118.98799,125.56502
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.53181,133.68044
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,113.4171,137.04543
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,111.856384,138.47662
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,112.7212,138.71783
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.43216,144.15259
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,89.07232,57.229855
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,86.055046,52.8489
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,90.37504,55.75561
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,85.91044,47.619717
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,86.876755,55.313484
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,88.0766,65.48518
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,84.54475,53.53995
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,87.881226,53.067886
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,50.352226,114.404495
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,54.2467,112.25415
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,56.83952,109.437126
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,54.069244,113.42222
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,54.41625,112.415344
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,53.324135,112.872086
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,47.18616,110.313225
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,51.59223,106.91956
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,58.34702,109.90643
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,49.74481,111.21685
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.241196,107.10026
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,47.28812,109.188995
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,16.294516,117.78484
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,22.066431,124.02107
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,27.02287,124.8788
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,27.467894,122.81927
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,35.62881,118.9335
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,25.355932,123.544365
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,29.726255,120.47323
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,21.89339,124.645546
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,24.238749,122.84616
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,20.31783,122.38985
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,20.540468,123.42298
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,89.954216,108.36332
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,104.56817,111.11826
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,111.42412,115.23364
