site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,89.23150482177734,100.64138336181642
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,79.09535522460938,103.9644500732422
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,79.4468765258789,105.00874786376951
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,87.47484741210937,108.74224243164062
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,85.2011459350586,107.16228637695312
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,78.7602554321289,107.86014862060546
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,83.71515502929687,109.55443115234375
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,82.8578125,108.01330108642578
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.24060974121093,99.99377441406249
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,82.94147338867188,14.711149597167967
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,93.27306060791015,17.028677558898927
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.01332397460938,19.957304382324217
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,79.63074798583985,14.498629188537597
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,80.57536010742189,16.909214210510253
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,87.58152465820314,22.605697250366212
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,87.51777038574218,15.018474769592284
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,83.23722076416016,18.10849723815918
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,156.5496337890625,133.35593872070314
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,158.39605407714845,145.28232421875
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,155.61337280273438,152.81568908691406
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,157.5774719238281,158.65986328125
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.27138671875,167.17389221191408
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,159.9562255859375,163.22901306152343
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,155.50140380859375,155.41983642578126
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,156.213427734375,151.58251953125
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,161.8445587158203,145.3345977783203
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,160.40262145996095,133.91077575683593
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,154.62334899902345,141.330859375
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,155.34138183593748,149.98229064941404
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,156.94838562011716,157.04000854492188
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,159.4287536621094,165.2291717529297
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.32937774658203,137.7193389892578
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.54266204833985,141.89049377441407
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,112.9795913696289,133.94087524414064
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,118.20873260498048,124.19100494384766
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,119.34065399169923,124.12910919189453
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.11802673339844,133.32843322753905
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,114.33777313232422,138.0865020751953
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.99503173828126,139.14809570312502
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.21585540771486,138.21537170410156
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,110.70377655029297,148.27258605957033
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,89.08723602294921,57.089393615722656
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,87.6492706298828,56.4930534362793
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,90.05399627685547,55.12154922485351
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,86.58054046630859,46.7119743347168
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,87.93428955078124,55.87112121582032
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,87.22389373779296,68.77120056152343
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,86.26090240478516,56.746484375
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,89.14132080078124,53.15335845947266
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,44.73289413452148,116.35496520996094
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,56.320961761474614,113.57343139648435
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,49.47034149169922,113.22754974365235
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,52.71846160888673,113.4117462158203
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,56.92133255004884,110.8048324584961
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,50.39398956298828,111.17060394287108
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,47.94911346435548,114.40894165039062
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,52.80887451171875,102.82669982910156
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,61.5073844909668,111.341064453125
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,42.49198532104492,115.01240234375
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.86792221069336,107.0240524291992
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,43.06435012817383,111.78946685791016
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,16.0000675201416,118.17803497314453
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,21.50124282836914,123.19859008789064
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,31.34595527648926,127.03213806152344
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,30.511890029907228,120.7746337890625
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,32.289632415771486,120.29869079589844
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,29.835882949829102,119.15787353515626
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,29.891049575805667,120.10458068847655
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,25.89492492675781,121.42469177246093
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,25.78968048095703,119.47611083984374
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,23.05170440673828,119.34038238525392
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,21.322523880004884,122.11405029296876
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,87.37686462402343,107.86338806152344
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,108.6470199584961,111.50238189697266
