site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,88.2865,103.89173
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,82.17706,102.74799
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,85.604195,108.26212
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.59235,110.147446
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,86.11887,108.228775
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,79.5194,109.34687
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,87.21432,107.760735
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,82.67642,107.71421
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,84.99292,100.00296
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.78373,14.840291
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,88.851204,16.113213
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,82.57836,18.886108
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,80.317474,14.309543
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,83.30036,17.650126
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,86.36789,16.954105
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,86.101036,15.438732
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,81.714455,15.92838
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,158.30754,135.94054
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,158.22783,145.95126
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,156.55228,153.26688
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,160.4919,157.58392
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,157.7954,167.3562
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,165.22173,166.32149
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,161.82663,157.30037
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,159.44829,152.97514
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,160.87389,147.84247
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,161.55885,142.50934
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,157.12726,145.60701
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,156.39938,150.11694
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,158.49522,155.55278
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,162.52014,165.79774
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,111.21918,139.7809
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,110.881294,139.42941
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.203445,136.68378
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,118.04919,128.25642
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,119.07006,125.45228
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,115.2258,135.157
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,114.37207,137.51399
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,112.957985,138.94113
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.97059,138.72159
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,109.97572,146.11635
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,89.64041,57.343594
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,86.967735,52.513683
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,92.85794,55.902138
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,86.165596,46.670227
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,87.88083,54.30071
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,88.29756,64.664894
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,85.741165,54.202473
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,88.3106,52.559578
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,50.380817,114.49283
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,55.374958,111.74296
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,59.164364,109.49487
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,53.212997,114.8395
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,54.46526,112.7582
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,52.549126,113.26043
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,47.701782,112.40874
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,52.17094,106.242004
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,59.855167,109.57849
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,48.411106,110.678444
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,51.691673,108.04324
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,48.220833,109.0816
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,14.619647,117.55785
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,21.072363,123.51559
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,26.463043,125.57179
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,25.50136,122.634224
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,35.45224,117.8188
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,24.70323,123.15617
