x,y,distance,floor,site
210.11518238216706,204.53342955266643,20.434813762963053,B1,5a0546857ecc773753327266
77.82043791932114,196.7449049173828,14.948776218859303,B1,5a0546857ecc773753327266
101.16656929511748,196.7449049173828,18.706935043892305,B1,5a0546857ecc773753327266
108.9486130870496,196.7449049173828,20.630864902084053,B1,5a0546857ecc773753327266
116.7306568789817,196.7449049173828,15.914701804301597,B1,5a0546857ecc773753327266
210.11518238216706,196.7449049173828,12.654695611013475,B1,5a0546857ecc773753327266
225.67926996603128,196.7449049173828,17.76967022382079,B1,5a0546857ecc773753327266
233.4613137579634,196.7449049173828,23.63982741075273,B1,5a0546857ecc773753327266
241.24335754989553,196.7449049173828,26.361413550104174,B1,5a0546857ecc773753327266
38.91021895966057,188.95638028209913,0.844917991626211,B1,5a0546857ecc773753327266
101.16656929511748,188.95638028209913,11.155383240467998,B1,5a0546857ecc773753327266
132.29474446284593,188.95638028209913,2.6350543089873697,B1,5a0546857ecc773753327266
210.11518238216706,188.95638028209913,4.90135292308798,B1,5a0546857ecc773753327266
217.8972261740992,188.95638028209913,6.819048047937425,B1,5a0546857ecc773753327266
225.67926996603128,188.95638028209913,12.979185847649044,B1,5a0546857ecc773753327266
233.4613137579634,188.95638028209913,17.548854703059217,B1,5a0546857ecc773753327266
241.24335754989553,188.95638028209913,19.00018774871144,B1,5a0546857ecc773753327266
38.91021895966057,181.16785564681547,2.4242321235791127,B1,5a0546857ecc773753327266
46.69226275159268,181.16785564681547,2.588192379757456,B1,5a0546857ecc773753327266
54.4743065435248,181.16785564681547,2.807429664253146,B1,5a0546857ecc773753327266
62.25635033545691,181.16785564681547,3.846902134830612,B1,5a0546857ecc773753327266
70.03839412738903,181.16785564681547,2.0992367456522594,B1,5a0546857ecc773753327266
77.82043791932114,181.16785564681547,2.9710159684816992,B1,5a0546857ecc773753327266
85.60248171125325,181.16785564681547,1.035144386992354,B1,5a0546857ecc773753327266
132.29474446284593,181.16785564681547,1.7829430282938818,B1,5a0546857ecc773753327266
194.55109479830284,181.16785564681547,12.296924200536756,B1,5a0546857ecc773753327266
202.33313859023497,181.16785564681547,7.513675023167519,B1,5a0546857ecc773753327266
233.4613137579634,181.16785564681547,9.765630727433479,B1,5a0546857ecc773753327266
241.24335754989553,181.16785564681547,12.182461844873291,B1,5a0546857ecc773753327266
62.25635033545691,173.3793310115318,3.1313572009522233,B1,5a0546857ecc773753327266
93.38452550318536,173.3793310115318,3.0606355859828227,B1,5a0546857ecc773753327266
101.16656929511748,173.3793310115318,1.6676388754724674,B1,5a0546857ecc773753327266
108.9486130870496,173.3793310115318,2.7555670302539377,B1,5a0546857ecc773753327266
116.7306568789817,173.3793310115318,2.113554704979943,B1,5a0546857ecc773753327266
124.51270067091382,173.3793310115318,2.701566180718572,B1,5a0546857ecc773753327266
132.29474446284593,173.3793310115318,0.22874948508412135,B1,5a0546857ecc773753327266
140.07678825477805,173.3793310115318,0.2626313907876277,B1,5a0546857ecc773753327266
147.85883204671015,173.3793310115318,1.3790645823724816,B1,5a0546857ecc773753327266
155.64087583864227,173.3793310115318,1.2477733060954765,B1,5a0546857ecc773753327266
163.4229196305744,173.3793310115318,2.839061136960105,B1,5a0546857ecc773753327266
171.2049634225065,173.3793310115318,2.1401018286222766,B1,5a0546857ecc773753327266
194.55109479830284,173.3793310115318,4.568971992751838,B1,5a0546857ecc773753327266
210.11518238216706,173.3793310115318,0.9614423880809713,B1,5a0546857ecc773753327266
225.67926996603128,173.3793310115318,1.4585494463878867,B1,5a0546857ecc773753327266
233.4613137579634,173.3793310115318,2.023614985352523,B1,5a0546857ecc773753327266
101.16656929511748,165.59080637624817,3.618500153487043,B1,5a0546857ecc773753327266
108.9486130870496,165.59080637624817,3.8577929704155487,B1,5a0546857ecc773753327266
116.7306568789817,165.59080637624817,2.9049997893196084,B1,5a0546857ecc773753327266
155.64087583864227,165.59080637624817,0.7720653793688561,B1,5a0546857ecc773753327266
163.4229196305744,165.59080637624817,2.8493947718688695,B1,5a0546857ecc773753327266
171.2049634225065,165.59080637624817,1.9358205476335948,B1,5a0546857ecc773753327266
178.98700721443862,165.59080637624817,1.4831429492614912,B1,5a0546857ecc773753327266
186.76905100637072,165.59080637624817,0.80656877042051,B1,5a0546857ecc773753327266
194.55109479830284,165.59080637624817,2.445105777154401,B1,5a0546857ecc773753327266
202.33313859023497,165.59080637624817,3.5487281475204586,B1,5a0546857ecc773753327266
