x,y,distance,floor,site
213.1603299529231,204.53342955266643,20.550078109865442,B1,5a0546857ecc773753327266
213.1603299529231,192.6813268468,8.87190442294106,B1,5a0546857ecc773753327266
225.00257050586328,192.6813268468,14.434611491933747,B1,5a0546857ecc773753327266
236.84481105880346,192.6813268468,21.46405415772352,B1,5a0546857ecc773753327266
47.368962211760696,180.82922414093355,2.077156352911628,B1,5a0546857ecc773753327266
59.211202764700865,180.82922414093355,4.95097003230786,B1,5a0546857ecc773753327266
71.05344331764104,180.82922414093355,2.8521549558981225,B1,5a0546857ecc773753327266
82.89568387058121,180.82922414093355,1.8339289014628395,B1,5a0546857ecc773753327266
130.2646460823419,180.82922414093355,1.491879256136928,B1,5a0546857ecc773753327266
201.31808939998297,180.82922414093355,8.424653085766886,B1,5a0546857ecc773753327266
213.1603299529231,180.82922414093355,2.6845452503039784,B1,5a0546857ecc773753327266
225.00257050586328,180.82922414093355,8.438282840403966,B1,5a0546857ecc773753327266
236.84481105880346,180.82922414093355,9.851746292714077,B1,5a0546857ecc773753327266
94.73792442352139,168.97712143506712,2.3991991229899954,B1,5a0546857ecc773753327266
118.42240552940173,168.97712143506712,1.9132618333498173,B1,5a0546857ecc773753327266
142.10688663528208,168.97712143506712,2.2658472653274924,B1,5a0546857ecc773753327266
153.94912718822223,168.97712143506712,3.145370457112275,B1,5a0546857ecc773753327266
165.79136774116242,168.97712143506712,4.452112909678337,B1,5a0546857ecc773753327266
177.6336082941026,168.97712143506712,2.1516413495965816,B1,5a0546857ecc773753327266
189.47584884704278,168.97712143506712,1.1133137392218617,B1,5a0546857ecc773753327266
225.00257050586328,168.97712143506712,3.206457096866001,B1,5a0546857ecc773753327266
47.368962211760696,157.12501872920072,21.652661834150496,B1,5a0546857ecc773753327266
59.211202764700865,157.12501872920072,19.39569134215682,B1,5a0546857ecc773753327266
71.05344331764104,157.12501872920072,20.863167826953795,B1,5a0546857ecc773753327266
82.89568387058121,157.12501872920072,15.349858158223594,B1,5a0546857ecc773753327266
106.58016497646155,157.12501872920072,2.496743968687841,B1,5a0546857ecc773753327266
118.42240552940173,157.12501872920072,2.477630133023184,B1,5a0546857ecc773753327266
130.2646460823419,157.12501872920072,9.449775928292075,B1,5a0546857ecc773753327266
213.1603299529231,157.12501872920072,3.2533442069511156,B1,5a0546857ecc773753327266
225.00257050586328,157.12501872920072,3.0244808158684684,B1,5a0546857ecc773753327266
35.52672165882052,145.2729160233343,35.07686223032754,B1,5a0546857ecc773753327266
47.368962211760696,145.2729160233343,33.50397548277091,B1,5a0546857ecc773753327266
82.89568387058121,145.2729160233343,23.334868123529525,B1,5a0546857ecc773753327266
94.73792442352139,145.2729160233343,13.518092689551215,B1,5a0546857ecc773753327266
118.42240552940173,145.2729160233343,5.907124949339148,B1,5a0546857ecc773753327266
153.94912718822223,145.2729160233343,3.3555489130921523,B1,5a0546857ecc773753327266
248.68705161174364,145.2729160233343,20.382225530948684,B1,5a0546857ecc773753327266
35.52672165882052,133.42081331746783,46.92454547231522,B1,5a0546857ecc773753327266
47.368962211760696,133.42081331746783,45.21128497567632,B1,5a0546857ecc773753327266
82.89568387058121,133.42081331746783,27.70227596777145,B1,5a0546857ecc773753327266
94.73792442352139,121.56871061160142,21.088587347521372,B1,5a0546857ecc773753327266
118.42240552940173,121.56871061160142,2.88921379887816,B1,5a0546857ecc773753327266
153.94912718822223,121.56871061160142,4.4869378046720465,B1,5a0546857ecc773753327266
165.79136774116242,121.56871061160142,0.8461642141012624,B1,5a0546857ecc773753327266
82.89568387058121,109.71660790573496,28.748212154084964,B1,5a0546857ecc773753327266
94.73792442352139,109.71660790573496,16.931670790893698,B1,5a0546857ecc773753327266
106.58016497646155,109.71660790573496,5.232644848786276,B1,5a0546857ecc773753327266
118.42240552940173,109.71660790573496,3.5655921600226037,B1,5a0546857ecc773753327266
