site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,90.167626953125,100.3405746459961
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,80.18754425048829,103.72187957763671
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,81.90995025634767,105.6565933227539
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,88.71762237548828,109.13822479248047
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,90.64899597167968,110.42311553955078
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,84.29735717773437,107.2345184326172
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,85.56630401611328,110.13968505859374
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,86.31399536132812,105.497802734375
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.89109649658202,100.98030242919921
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.1890350341797,16.676904106140135
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,93.62698211669922,19.36611518859863
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.86198272705077,21.401095581054687
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,80.40086822509765,14.770020866394043
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,81.75790252685547,18.736404037475587
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,86.54359588623046,23.114842224121094
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,88.73933258056641,16.327272415161133
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,84.8602813720703,19.01130619049072
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,159.60934753417968,138.8653594970703
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.2179931640625,145.77991638183593
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,156.00642395019528,152.92196655273438
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,159.12884216308595,162.6091064453125
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,159.2467498779297,168.98873291015627
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,164.02210388183593,165.4923309326172
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,155.9549102783203,154.9830535888672
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,156.41437072753905,150.77541809082032
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.12633361816407,145.70245666503905
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,161.9583740234375,137.39484558105468
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,156.07044372558593,142.5274444580078
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,156.77989807128904,152.45572204589845
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.6422882080078,156.04037475585938
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,161.20972290039063,164.50755004882816
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,113.38512115478514,140.3938690185547
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,112.02849121093752,140.16179199218752
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.19405670166017,134.61277770996094
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,119.03082122802735,122.41162719726563
5a0546857ecc773753327266_146035943a1482883ed98570_0000000026531,-1,119.89848175048829,123.80459442138671
5a0546857ecc773753327266_146035943a1482883ed98570_0000000035158,-1,114.7608154296875,134.0413787841797
5a0546857ecc773753327266_146035943a1482883ed98570_0000000040966,-1,113.73887481689455,138.97014465332032
5a0546857ecc773753327266_146035943a1482883ed98570_0000000049330,-1,113.83401489257814,139.5341796875
5a0546857ecc773753327266_146035943a1482883ed98570_0000000055485,-1,113.31160278320313,138.06246948242188
5a0546857ecc773753327266_146035943a1482883ed98570_0000000063866,-1,112.75433197021485,149.2414031982422
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000000009,0,88.51382904052736,59.27354507446289
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000012833,0,86.73089752197266,55.62746810913086
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000021759,0,90.23925170898438,53.72376937866211
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000035154,0,83.41764678955079,46.624853515625
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000043072,0,89.44866333007812,57.47412109375
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000050947,0,89.15922393798829,72.11941223144531
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000064333,0,86.33201293945314,53.30249710083008
5a0546857ecc773753327266_1ef2771dfea25d508142ba06_0000000071770,0,88.38212890625,50.59844970703125
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000000010,0,44.90316314697266,113.17252960205079
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000006961,0,55.99007186889648,114.00916442871093
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000013051,0,53.33834304809571,107.34923248291017
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000019370,0,53.29895858764648,115.46290740966796
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000027427,0,58.03822708129883,114.84732818603516
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000033372,0,56.86260070800781,113.16200561523438
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000046249,0,51.950130462646484,111.39273071289062
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000055236,0,54.247888946533195,102.09035186767576
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000062606,0,63.598635101318365,109.61377868652345
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000071831,0,45.80019836425781,112.49514770507812
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000080815,0,52.66850280761719,107.10116882324218
5a0546857ecc773753327266_3506b3b626f494b0f0b934ca_0000000087232,0,42.42250289916992,110.96317749023437
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000000009,0,14.924806785583495,116.65640258789062
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000007022,0,19.989490127563474,122.15379943847657
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000012073,0,28.74409523010254,125.7171875
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000016344,0,29.90646438598633,122.32946624755859
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000021335,0,31.485748291015625,119.19833374023438
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000029226,0,29.135147476196288,120.92594451904296
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000035850,0,30.08223304748535,121.71842498779296
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000043355,0,24.172976303100587,123.56219024658203
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000049672,0,26.15106735229492,119.0851821899414
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000057036,0,20.344195175170896,123.06783905029297
5a0546857ecc773753327266_3e0aebb66ef39150bbc27c24_0000000061607,0,19.872399520874023,120.86229553222657
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000000010,0,89.29716796874999,106.78072052001953
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000006597,0,108.38536224365234,112.7432159423828
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000012043,0,112.34268951416016,117.57522583007812
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000016388,0,117.32694396972654,119.57581939697263
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000022345,0,118.12793731689453,117.32681732177733
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000029746,0,115.10326080322264,111.05401000976563
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000041215,0,109.69053955078127,114.39456939697266
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000057771,0,111.91930541992187,115.8320098876953
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000065216,0,109.90023040771483,111.7986099243164
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000074453,0,106.73615112304688,103.30516357421877
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000080138,0,111.70839996337891,121.46884002685546
5a0546857ecc773753327266_3e1d46017fbfcc8136bd1e9b_0000000088849,0,112.70821075439454,108.6911865234375
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000000012,0,96.42409210205079,86.69812164306641
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000010362,0,94.83419342041014,66.57624893188476
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000016791,0,90.29608917236328,63.07109985351562
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000021695,0,89.20960083007813,58.97540283203125
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000035250,0,91.3034912109375,68.3724395751953
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000042252,0,89.29541931152343,69.97417907714843
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000050072,0,95.78784942626953,72.71692504882813
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000057094,0,95.6038803100586,85.11089172363282
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000063488,0,96.25587768554686,87.53334503173828
5a0546857ecc773753327266_412da1891c4780f6f0f7f4bc_0000000072612,0,97.84757232666016,72.88619232177734
