site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,90.02116241455077,102.5554168701172
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,79.98665313720703,102.26096038818359
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,81.06503295898438,103.69703826904296
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,87.05032501220703,108.44908142089844
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,86.97646789550782,107.71282653808593
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,83.43660125732421,105.99336700439451
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,83.7769027709961,108.18523406982423
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,86.9092803955078,106.3582244873047
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,85.80446319580078,100.84017181396483
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,84.32960968017579,16.74564094543457
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,94.08311462402344,18.91898307800293
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,83.43754577636719,19.204936218261718
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,80.85654296874999,12.84166603088379
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,81.59049072265626,17.74893093109131
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,85.20189208984374,22.242267227172853
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,87.64888458251954,16.35578899383545
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,85.07857818603517,20.493259048461912
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,160.0862518310547,134.8412338256836
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,156.4185363769531,144.89937438964844
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,155.64942321777343,151.53709411621094
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,160.0230224609375,160.72620239257813
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,160.33340454101562,167.7261505126953
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,161.3033477783203,163.4247863769531
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,152.9308349609375,152.45111389160158
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,155.35865173339843,148.08399658203123
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,159.46593933105467,144.84908142089844
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,161.05483703613282,132.6878875732422
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,155.35144653320313,141.36345214843752
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,156.85607299804687,149.22787170410157
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,157.8185028076172,155.16461486816405
