site_path_timestamp,floor,x,y
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009,0,93.91336,105.285866
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017,0,88.78302,103.64449
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326,0,90.48116,105.69366
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763,0,93.653275,107.26734
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328,0,92.983345,106.56725
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946,0,84.41181,108.628716
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283,0,92.98599,105.65157
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343,0,88.00904,106.48768
5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014,0,92.42029,100.24824
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012,0,90.473625,35.50533
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748,0,93.5609,34.90708
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654,0,90.131714,35.086887
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316,0,87.33336,32.77711
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660,0,91.364975,35.909542
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445,0,93.62455,37.073856
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583,0,91.90547,32.318565
5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977,0,92.15183,35.061695
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011,-1,149.19843,131.1995
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818,-1,150.38249,139.65614
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825,-1,149.02269,143.5582
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199,-1,151.12498,147.77509
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660,-1,151.01033,154.62874
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214,-1,155.89043,154.7473
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320,-1,151.2586,146.73215
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671,-1,150.86774,144.7436
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822,-1,151.31113,140.04448
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018,-1,150.10422,135.94568
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546,-1,150.13567,139.25795
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486,-1,149.1803,141.70613
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491,-1,149.7993,145.15662
5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216,-1,152.8091,155.89302
5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011,-1,112.66007,134.00912
5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535,-1,111.91325,133.90065
5a0546857ecc773753327266_146035943a1482883ed98570_0000000011498,-1,113.36406,132.73682
5a0546857ecc773753327266_146035943a1482883ed98570_0000000019249,-1,118.20309,125.13007
