"site_path_timestamp","floor","x","y"
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000000009",0,92.5565792975376,99.7490307751141
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000009017",0,92.3032739191869,101.150128886725
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000015326",0,89.3889132071232,104.366850045484
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000018763",0,89.6571794456152,105.278861068693
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000022328",0,91.4049519716046,110.238558052033
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000029946",0,81.7457134713221,110.574787870023
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000040283",0,84.3901793839597,107.109451419942
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000051343",0,80.4516783342117,105.13348091306
"5a0546857ecc773753327266_046cfa46be49fc10834815c6_0000000064014",0,83.3721100906196,103.994035150277
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000000012",0,85.3235626487746,15.5220659432313
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000005748",0,84.5820195483824,16.4115400682295
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000014654",0,84.2744008627365,13.6347498706276
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000019316",0,81.4225541287308,13.8330158289491
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000027660",0,83.6467834476624,15.613714975136
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000034445",0,84.7087322846765,13.990617290352
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000045583",0,83.8274438899125,13.4519489280862
"5a0546857ecc773753327266_05d052dde78384b0c543d89c_0000000058977",0,83.4513074695106,16.6274530009568
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000000011",-1,161.485978273875,133.354363837766
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000011818",-1,160.4861495684,143.153999450252
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000019825",-1,159.102015167306,143.31975471073
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000027199",-1,159.709507129293,144.421096732444
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000033660",-1,157.446104996562,165.331485636495
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000043214",-1,160.799490743433,163.095315534903
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000053320",-1,160.134012615203,162.385444799731
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000059671",-1,159.51535477596,160.747784509718
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000064822",-1,160.829361789556,161.085186062905
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000072018",-1,160.346621384054,162.427843273716
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000084546",-1,162.636827200811,143.415605638482
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000094486",-1,161.900635547277,147.18896729723
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000103491",-1,160.036433325907,147.273903432466
"5a0546857ecc773753327266_0c06cc9f21d172618d74c6c8_0000000112216",-1,159.758240767882,164.611713626676
"5a0546857ecc773753327266_146035943a1482883ed98570_0000000000011",-1,112.550352105581,146.432911504022
"5a0546857ecc773753327266_146035943a1482883ed98570_0000000004535",-1,113.120418884331,147.468277675927
